title,keyword,abstract,field,authors,date,doi,references
Evaluation of Operational Resilience in Cyber-Physical Production Systems: literature review,"Cyber-Physical Production Systems CPPS,Operational resilience,Disturbances",,General Medicine,"Ali Attajer,Sondès Chaabane,Saber Darmoul,Yves Sallez,Fouad Riane",2022,10.1016/j.ifacol.2022.10.045,"10.1016/j.cie.2020.106319, 10.1016/j.psep.2013.03.002, 10.1007/s41019-021-00172-2, 10.1108/JMTM-02-2016-0023, 10.1016/j.ifacol.2019.11.229, 10.3233/jid-2016-0019, 10.1016/j.engappai.2012.09.021, 10.1109/JSYST.2015.2428284, 10.1016/j.procir.2016.04.144, 10.1016/j.procir.2015.02.075, 10.1016/j.ress.2011.09.002, 10.1109/TSMCA.2012.2189879, 10.1007/978-3-319-94442-5_11, 10.1016/j.mfglet.2019.05.002, 10.1016/j.mfglet.2019.05.002, 10.1016/j.jmsy.2020.01.007, 10.1016/j.promfg.2020.01.439, 10.1080/09537287.2015.1129464, 10.1002/sys.21491, 10.5302/J.ICROS.2011.17.11.1082, "
Reactive Control System to Manage Strain Situations in Emergency Departments,"Emergency department,Strain situations,Reactive and proactive control,Strain indicators,Decision making",,,"Farid Kadri,Sondès Chaabane,Christian Tahon",2022,10.5220/0005988105760583,
Design and development of a distributed and knowledge-based control architecture to achieve operational resilience in cyber-physical production systems,,,,"Ali Attajer,Saber Darmoul,Sondès Chaabane,Yves Sallez,Fouad Riane",2022,,
Electronic structure of atomically coherent square semiconductor superlattices with dimensionality below two,,,"Condensed Matter Physics,Electronic, Optical and Magnetic Materials","Efterpi Kalesaki,Wiel H. Evers,Guy Allan,Daniel Vanmaekelbergh,Christophe Delerue",2022,10.1103/PhysRevB.88.115431,"10.1126/science.1102896, 10.1088/0034-4885/75/9/096501, 10.1103/RevModPhys.82.3045, 10.1021/ja807724e, 10.1038/nmat3145, 10.1021/nl303322k, 10.1021/nl401298s, 10.1021/cr900137k, 10.1126/science.1170524, 10.1021/nn901709a, 10.1039/b314945p, 10.1088/0957-4484/19/6/065201, 10.1021/nl100571m, 10.1021/jp3080942, 10.1103/PhysRevB.74.085320, 10.1002/adfm.200800151, 10.1103/PhysRevB.60.1819, 10.1103/PhysRevB.41.6079, 10.1103/PhysRevB.54.4843, 10.1103/PhysRevB.70.245321, 10.1002/smll.200700632, 10.1103/PhysRevB.86.035324, 10.1364/JOSAB.14.001632, 10.1021/nl061684x, 10.1021/nl0502672, 10.1021/ja9105682, 10.1021/ar970220q, 10.1021/nl025785g, 10.1007/978-3-662-08903-3, 10.1103/PhysRevB.62.5109, 10.1103/PhysRev.94.1498, 10.1103/PhysRev.100.580, 10.1016/0375-9601(88)90140-5, 10.1016/0038-1098(93)90329-L, 10.1103/RevModPhys.76.323, 10.1088/0953-8984/14/12/202, 10.1103/PhysRevB.38.3414, 10.1103/PhysRevB.63.205301, 10.1103/PhysRevB.70.165325, 10.1063/1.1913798, 10.1103/PhysRevB.75.115318, 10.1103/PhysRevB.73.235334, 10.1016/j.cpc.2009.07.007, 10.1103/PhysRevB.58.3641, "
Rétrodiffusion coopérative efficace en énergie pour un système multi-utilisateurs à accès multiple NOMA,,,,"Hajar El Hassani,Anne Savard,E Belmega,Rodrigo C. De Lamare",2022,,
"Les évaluations en tension de l'expérimentation ""territoire zéro chômeur de longue durée",,,,"Anne Fretel,Laurent Gardin,Florence Jany-Catrice",2022,,
Annexes des actes de la 32e conférence internationale francophone sur l'Interaction Homme-Machine,,,,"Christophe Kolski,Isabelle Pecci",2022,,
Etude de l'intégration d'un outil expert interactif ergonomique dans la démarche globale de conception d'interface graphique homme-machine,"Assistance tool,Corrective ergonomics,SYNOP,Expert system,User interface,Outil d'Assistance,Ergonomie de Correction,SYNOP,Ergonomie de Conception,Système Expert,Interface Homme-Machine",,,"Faouzi Moussa,Christophe Kolski,Patrick Millot",2022,,
Une approche d'intégration de connaissances ergonomiques dans un atelier logiciel de création d'interfaces pour le contrôle de procédé,"Man-Machine Interface,Design,ERGO-CONCEPTOR,Specifications,Formalization,Ergonomic knowledge,Interface Homme-Machine,Conception,ERGO-CONCEPTOR,Spécifications,Formalisation,Connaissances ergonomiques",,,"Christophe Kolski,Faouzi Moussa",2022,,
Vers une formalisation d'une démarche de conception de synoptiques industriels,"Ergonomic design,Man-machine interface,Process control,Conception ergonomique,Interface homme-machine,Contrôle de procédé",,,"Faouzi Moussa,Christophe Kolski",2022,,
A rule-based approach to the ergonomic “static” evaluation of man-machine graphic interface in industrial processes,"User interface,Supervision,Automated evaluation,Process control,Expert system,Knowledge representation,Artificial Intelligence,Ergonomics",,General Engineering,"Christophe Kolski,Patrick Millot",2022,10.1016/S0020-7373(05)80182-8,"10.1080/00140138508963269, 10.1145/3166.3170, 10.1109/MCG.1984.6429356, 10.1109/21.17380, "
Implementation of AI techniques for intelligent interface development,"Process control,Human-machine system,Knowledge engineering,Intelligent interface,Inference processes,Expert systems,Adaptive user interface,Decisional Module of Imagery",,"Electrical and Electronic Engineering,Artificial Intelligence,Control and Systems Engineering","Christophe Kolski,Emmanuelle Grislin-Le Strugeon,Mustapha Tendjaoui",2022,10.1016/0952-1976(93)90014-O,"10.1207/s15327051hci0201_2, 10.1016/0169-8141(91)90070-3, 10.1002/hfm.4530020205, "
"ParkinsonCom : Outil d’Aide à la Communication pour Personnes atteintes de la Maladie de Parkinson,ParkinsonCom: Communication Support Tool for People with Parkinson’s Disease","Parkinson,Communication,Assistive technology,Disability,Parkinson,Communication,Technologie d’assistance,Handicap",,,"Nejmeddine Allouche,Yohan Guerrier,Taisa Guidini Gonçalves,Véronique Delcroix,Sophie Lepreux,Christophe Kolski,Káthia Marçal de Oliveira,Philippe Pudlo,Elise Batselé,Mathilde Boutiflat,Nicolas Jura",2022,,
Aide à la navigation par pictogrammes et photos de points derepère sur lunettes connectées,"Pedestrian navigation,Augmented reality,Smart glasses,Navigation pédestre,Réalité augmentée,Lunettes connectées",,,"Youssef Guedira,Christophe Kolski,Sophie Lepreux",2022,,
Trust me and Click! A Pilot Study of Cognitive Walkthrough for Phishing Emails,"Cognitive Walkthrough Phishing Online Deception Usability Inspection,Cognitive Walkthrough,Phishing,Online Deception,Usability Inspection",,,"Pierre-Emmanuel Arduin,Kathia Marcai de Oliveira,Christophe Kolski",2022,10.1109/HSI52170.2021.9538649,"10.1016/B978-044481862-1.50095-9, 10.1177/1071181319631355, 10.1007/978-3-030-29387-1_5, 10.1007/s11948-014-9519-y, 10.1037/0022-3514.46.3.519, 10.1007/978-3-030-29381-9_33, 10.1016/j.dss.2011.03.002, 10.1016/j.cose.2012.09.010, 10.1145/1124772.1124861, 10.1109/STAST.2015.10, 10.1080/1047840X.2013.846207, 10.1177/1541931213571226, 10.4337/9781789902587.00013, 10.1007/978-1-4471-0515-2_24, 10.1201/b15703, 10.2307/4132332, 10.1145/503457.503459, 10.3758/s13428-014-0530-7, 10.1016/j.cose.2020.102020, 10.1007/978-3-642-02574-7_4, 10.1007/978-3-030-40390-4_11, 10.1002/9781119419785, 10.1145/97243.97279, 10.1080/10447311003781409, 10.1057/s41303-017-0058-x, 10.1016/B978-0-12-819204-7.00001-4, 10.33965/ijcsis_2018130207, 10.1111/spc3.12115, "
Principes et outil d'évaluation de systèmes interactifs orientés agents,"Systèmes homme-machine,Systèmes interactifs,Évaluation,Mouchard électronique,Système multi-agent",,,"Abdelwaheb Trabelsi,Houcine Ezzedine,Christophe Kolski",2022,,
"Towards an intelligent editor of industrial control views, using rules for ergonomic design",,,,"Christophe Kolski,Agnès van Daele,Patrick Millot,Véronique de Keyser",2022,10.1016/B978-0-08-036937-2.50027-8,"10.1117/12.943270, 10.2514/6.1986-322, 10.1177/107118138102500127, "
Dessin technique et émergence de sens. Apport de la complexité dans une médiation d’apprentissage,,,,"Michel Labour,Michel Martin,Sylvie Leleu-Merviel",2022,,
Achievable rate regions for cooperative cognitive radio networks with complex channels and circular normal additive noises,,,,"Anne Savard,E. Veronica Belmega",2022,,
Covert Capacity of Non-Coherent Rayleigh-Fading Channels,"Encoding,Entropy,Wireless communication,Rayleigh channels,Manganese,Throughput,AWGN channels",,"Library and Information Sciences,Computer Science Applications,Information Systems","Mehrdad Tahmasbi,Anne Savard,Matthieu Bloch",2022,10.1109/TIT.2019.2956489,"10.1017/CBO9780511779398, 10.1109/ISIT.2019.8849662, 10.1109/TWC.2017.2720736, 10.1109/ACSSC.2017.8335649, 10.1109/TWC.2016.2614502, 10.1109/TIFS.2018.2846257, 10.1109/TWC.2018.2831217, 10.1016/S0019-9958(71)90346-9, 10.1109/18.923716, 10.1017/CBO9780511804441, 10.2307/j.ctvd58v18, 10.1109/TIT.2016.2548471, 10.1109/ISIT.2013.6620765, 10.1109/TIT.2018.2878526, 10.1016/j.jeconom.2008.12.014, 10.1109/TIT.2016.2530089, 10.1109/ISIT.2016.7541662, 10.1109/ITW.2016.7606857, 10.1038/ncomms9626, 10.1109/TWC.2019.2915305, 10.1109/JSAC.2013.130923, 10.1109/ISIT.2015.7282911, 10.1109/TIT.2015.2464215, 10.1109/TIT.2010.2043769, 10.1017/CBO9780511791246, "
Preserving the Minimum Distance of Polar-Like Codes while Increasing the Information Length,"Code extension,Minimum distance,Reed Muller codes,Polar codes",,,"Samet Gelincik,Philippe Mary,Anne Savard,Jean-Yves Baudais",2022,10.1109/ISIT50566.2022.9834446,"10.1109/LWC.2020.2981432, 10.1109/TCOMM.2019.2908870, 10.1109/LCOMM.2021.3069668, 10.1109/TIT.2012.2228295, 10.3390/e22060690, 10.1109/ISIT.2016.7541293, 10.1109/LCOMM.2012.111612.121898, 10.1109/COMST.2020.2967127, 10.1109/JSAC.2015.2504269, 10.1109/TIT.2015.2410251, 10.1109/TCOMM.2020.3014946, 10.1109/TIT.2009.2021379, 10.1109/LCOMM.2017.2672539, "
Quelles particularités du modèle associatif dans la gestion de la crise covid? Le cas des EHPAD,,,,"Ilona Delouette,Placide Abasabanye,Florence Jany-Catrice,Amélie Lefebvre-Chombart,Laura Nirello,Marion Studer",2022,,
L'éco-conscience comme repolarisation future du design informationnel de l'infosphère,,,,"Pascal Bouchez,Philippe Bobola",2022,,
Partenariat entre l’Université de Lille et la PPIGE en Nord-Pas-de-Calais.,,,,"Guillaume Schmitt,Magalie Franchomme",2022,,
Les politiques spatiales de maîtrise de la demande de mobilité : l’exemple de la Norvège,"Norvège,Politique Publique,Altermobilité,Urbanisme durable",,,Grégoire Tortosa,2022,,
"L’établissement d’un centre-ville sans voiture à Oslo, ou l’européanisation de la capitale norvégienne","Oslo,Norway,Europeanization,Car restriction,Public space,Urbanity,Sustainable urban mobility,Oslo,Norvège,Européanisation,Restriction automobile,Espace public,Urbanité,Mobilité urbaine durable",,"General Earth and Planetary Sciences,General Engineering,General Environmental Science",Grégoire Tortosa,2022,10.4000/nordiques.2259,
"Les constructions Tough : syntaxe, sémantique et interfaces.",,,,"Fayssal Tayalati,Vassil Mostrov,Danièle van de Velde",2022,,
Scenarizing Metropolitan Views: FlanoGraphing the Urban Spaces,"FlanoGraph,GPS,Sensing technologies,Database management,Information retrieval,Abstracting technologies,Summarizing technologies,Navigation,User interface design,Gestural interaction,Data visualization,Timeline",,,"Bénédicte Jacobs,Laure-Anne Jacobs,Christian Frisson,Willy Yvart,Thierry Dutoit,Sylvie Leleu-Merviel",2022,10.1007/978-3-319-04117-9_2,"10.4324/9780203946565, 10.5117/9789089643797, 10.1109/ICIP.2013.6738041, 10.1007/978-3-642-37431-9_45, 10.1007/978-3-540-73257-0_21, 10.1007/978-1-4471-5301-6_10, "
Les difficultés rencontrées par les jeunes entreprises innovantes : incubées versus non incubées,,,,"Valérie François,Christophe Lafaye,Hubert Cremers,Anne-Ryslène Zaoual",2022,10.3917/ems.phili.2016.01.0135,
A co-design space exploration tool for avionic high performance heterogeneous embedded architectures,"Component,Formatting,Insert,Style,Styling",,,"Geoffroy Pertuisot,Nicolas Belanger,Yassin El Hillali,Smail Niar,Atika Rivenq",2022,10.1109/IDT.2016.7843018,"10.1109/DAC.1997.597233, 10.1145/1143997.1144134, 10.1023/A:1008857008151, 10.1109/ICCD.2015.7357177, 10.1109/DATE.2010.5456952, 10.1109/FPL.2014.6927431, 10.1109/JPROC.2009.2036747, 10.1109/DASC.2013.6719726, 10.1109/TII.2010.2062192, 10.1016/j.jpdc.2005.06.015, 10.1145/2228360.2228568, "
Implementation of a New IR-UWB System Based on M-OAM Modulation on FPGA Component,"UWB,FPGA,OAM,ADC,DAC,Simulation,Real time system",,"Management Science and Operations Research,Mechanical Engineering,Energy Engineering and Power Technology","Khadija Hamidoun,Rahmad Sadli,Yassin El Hillali,Raja Elassali,Atika Rivenq,Khalid Elbaamrani",2022,10.5121/ijwmn.2018.10201,
Modeling transistor level masking of soft errors in combinational circuits,"Semiconductor devices,Transistors,Circuit complexity,CMOS logic circuits,Hardware resources,Probabilistic modeling,Soft error masking,Technology scaling,Transistor level,Transistor size,Computer circuits,Error correction,Errors,Radiation hardening,Reconfigurable hardware",,,"Ihsen Alouani,Smail Niar,Yassin El Hillali,Atika Rivenq",2022,10.1109/EWDTS.2015.7493140,"10.1109/TNS.2014.2298889, 10.1109/DFT.2008.50, 10.1109/23.819096, 10.1109/TVLSI.2012.2220386, 10.1109/DATE.2005.274, 10.1145/1146909.1147104, 10.1109/TDMR.2005.853449, 10.1109/43.79505, 10.1109/VTS.2005.40, "
Intelligent receiver for M-OAM IR-UWB modulations system,"Cognitive Radio,High speed wireless communication,M-OAM modulations,UWB system",,,"Lamyae Maatougui,Khadija Hamidoun,Yassin El Hillali,Atika Rivenq,A. Hajjaji,H. Ouahmane",2022,10.1109/ICAdLT.2015.7136604,"10.4236/wet.2012.33026, 10.1007/978-3-642-54734-8_56, 10.1049/ip-com:20045236, "
Evaluation of Mobile Interfaces as an Optimization Problem,"Mobile user interface,Evaluation,Defects detection,Genetic programming",,General Engineering,"Ines Gasmi,Makram Soui,Mabrouka Chouchane,Mourad Abed",2022,10.1016/j.procs.2017.08.234,"10.1007/978-1-84628-941-5_1, 10.1145/2695664.2695791, 10.1016/j.jss.2010.03.079, 10.1109/AGILE.2011.23, 10.1207/s15327590ijhc2003_3, 10.1016/j.compind.2009.12.006, 10.1109/ICST.2015.7102582, 10.1145/2428955.2428983, 10.1145/949952.940088, 10.1145/200968.200971, 10.1016/S0141-9382(00)00026-3, 10.1002/hfm.20316, 10.1016/j.future.2014.08.015, 10.1017/CBO9780511600821.002, 10.1080/00207543.2012.671626, 10.1145/192309.192334, 10.1017/S0890060415000074, "
Embodied Cognitive Architecture to Support Driver Performance,"Attention,Autonomous car architecture,Driving task,Embodied cognition",,,"Andreia Artífice,Bako Rajaonah,João Sarraipa,Mourad Abed,Ricardo Jardim-Gonçalves",2022,10.1109/IS.2018.8710474,"10.1145/2752489.2752491, 10.1109/TITS.2013.2262331, 10.1109/TIE.2015.2410258, 10.2991/978-94-91216-62-6_7, 10.1007/978-3-642-39521-5_17, 10.1201/b10836-20, 10.1518/001872095779049499, 10.1109/TIE.2014.2321342, 10.1017/S0272263100012870, 10.1016/j.physbeh.2005.02.021, 10.1109/ICPR.2000.902999, 10.1016/0001-4575(91)90008-S, 10.1016/j.aap.2011.04.008, 10.1177/001872089103300508, 10.1348/174866408X401308, 10.1016/j.trf.2003.08.001, 10.1109/INES.2018.8523951, 10.7326/0003-4819-118-6-199303150-00008, 10.1007/978-1-4899-5379-7, 10.1016/j.apergo.2015.10.011, 10.3917/th.713.0271, 10.1016/j.aap.2009.06.007, 10.1007/978-1-4613-2173-6_19, 10.1063/1.5012394, 10.1109/MITS.2014.2336271, 10.1109/3468.844354, 10.1016/j.trf.2014.06.016, 10.4324/9780203850664, 10.3141/1779-02, 10.1518/001872006777724417, "
A Recommendation System for Enhancing the Personalized Search Itineraries in the Public Transportation Domain,"Clustering,Learning Machine,Ontology,Public Transportation",,,"Aroua Essayeh,Mourad Abed",2022,10.5220/0006315904150423,
Identification of the contribution of contact and aerial biomechanical parameters in acrobatic performance,,,Multidisciplinary,"Diane Haering,Aurore Huchez,Franck Barbier,Patrice Holvoët,Mickael Begon",2022,10.1371/journal.pone.0172083,"10.1016/j.learninstruc.2009.02.019, 10.2466/pms.2002.95.3.901, 10.1080/026404100750017788, 10.1016/j.jbiomech.2004.02.039, 10.1371/journal.pone.0067491, 10.1016/S0167-9457(97)00031-6, 10.1002/rob.8116, 10.1097/JES.0b013e3181912108, 10.1016/j.jbiomech.2006.05.027, 10.1123/jab.9.1.66, 10.1016/S0021-9290(02)00431-1, 10.1123/jab.23.1.1, 10.1037/0096-1523.24.3.963, 10.1136/bjsports-2013-093073.19, 10.1123/jab.10.3.291, 10.1080/14763140608522878, 10.1007/s00221-009-2088-7, 10.1177/036354659702500423, 10.1080/10255840903091353, 10.2466/25.10.PMS.118k16w4, 10.1016/j.jbiomech.2004.05.042, 10.1016/S0021-9290(01)00222-6, 10.1016/0021-9290(95)00178-6, 10.1177/0278364905055377, 10.1016/j.chemolab.2004.12.011, 10.1080/14763140701324511, 10.1080/14763141.2011.592208, 10.1016/S0021-9290(00)00212-8, 10.1080/10255840902788595, 10.1016/j.jbiomech.2008.08.027, 10.1037/h0084157, 10.1371/journal.pone.0104744, "
Bilateral Strength Deficit Is Not Neural in Origin; Rather Due to Dynamometer Mechanical Configuration,,,Multidisciplinary,"Emilie Simoneau-Buessinger,Sebastien Leteneur,Anis Toumi,Alexandra Dessurne,François Gabrielli,Franck Barbier,Jennifer Jakobi",2022,10.1371/journal.pone.0145077,"10.1097/JES.0b013e3181b7e882, 10.1007/s10548-007-0033-2, 10.1139/h01-002, 10.1016/0166-4328(83)90190-0, 10.1097/00005768-200301000-00018, 10.1016/j.humov.2005.11.007, 10.1139/H08-101, 10.1016/j.neuroimage.2006.11.050, 10.1007/s00421-004-1313-0, 10.1093/gerona/51A.1.B21, 10.1152/jappl.1998.84.1.200, 10.1007/BF01094795, 10.1007/s004210050324, 10.1007/s002210000661, 10.1152/jappl.1996.80.4.1351, 10.1007/s00421-006-0165-1, 10.1016/S0301-0082(98)00056-2, 10.1007/s002210050394, 10.1016/0028-3932(87)90082-0, 10.1016/S1050-6411(00)00027-4, 10.1152/japplphysiol.00884.2001, 10.1007/s00421-006-0254-1, 10.1152/jappl.1991.70.1.306, 10.1371/journal.pone.0057549, 10.1016/S0021-9290(96)00170-4, 10.1152/jn.00837.2004, 10.3200/JMBR.37.6.484-493, 10.1007/BF00247355, 10.1136/jnnp.47.6.611, 10.1016/0301-0082(92)90034-C, 10.1016/0021-9290(88)90185-6, 10.1016/0021-9290(94)00176-5, 10.1007/s00421-003-0933-0, 10.2522/ptj.20090394, 10.1007/BF00241545, 10.1016/S0079-6123(03)43002-1, 10.1249/MSS.0b013e31817dc4ad, 10.1007/s00221-008-1479-5, 10.1152/jn.2002.87.6.3006, "
"The 2019 General Election in Scotland: the Issue of a Second Independence Referendum,Les Élections législatives de 2019 en Écosse : le deuxième référendum d'autodétermination comme enjeu","Election,Scotland,Brexit,Independence,Referendum,Sturgeon,Élection,Écosse,Brexit,Indépendance,Référendum,Sturgeon",,General Medicine,Edwige Camp-Pietrain,2022,10.4000/rfcb.6002,
Online adaptation of the Level of Haptic Authority in a lane keeping system considering the driver’s state,"Human-machine cooperation,Adaptive automation,Adaptive Lane Keeping systems,Shared control,Driver distraction",,"Applied Psychology,Transportation,Automotive Engineering,Civil and Structural Engineering","Mohamed Amir Benloucif,Chouki Sentouh,Jérôme Floris,Philippe Simon,Jean-Christophe Popieul",2022,10.1016/j.trf.2017.08.013,"10.1115/1.3072902, 10.1007/s10111-011-0192-5, 10.1109/MITS.2014.2360306, 10.1016/0005-1098(83)90046-8, 10.1016/j.trf.2012.12.006, 10.3182/20080706-5-KR-1001.02170, 10.1177/0018720812460246, 10.1109/ICSMC.2010.5642388, 10.1109/TITS.2010.2092770, 10.1016/S1071-5819(03)00038-7, 10.1080/00140139.2013.869355, 10.1016/S0301-0511(99)00002-2, 10.1177/0018720816634226, 10.1207/s15327108ijap0801_1, 10.3917/th.692.0153, 10.1201/9781410607775.ch8, 10.1016/j.arcontrol.2008.07.003, 10.1007/s10111-010-0143-6, 10.1109/ICSMC.1999.814247, 10.1080/1463922021000054335, 10.1518/hfes.46.1.50.30392, 10.1109/TOH.2013.2295095, 10.1016/S1369-8478(04)00033-6, 10.1016/j.trf.2014.09.005, 10.1177/0018720812443984, 10.1016/j.trf.2016.09.007, 10.1109/CDC.2015.7402336, 10.1518/001872096778827279, 10.1016/0301-0511(95)05116-3, 10.1177/1071181312561483, 10.1109/SMC.2013.165, 10.3182/20140824-6-ZA-1003.01721, 10.1016/j.conengprac.2013.11.015, 10.1080/00140130701318855, "
