title,keyword,abstract,field,authors,date,doi,references
A Generic and Configurable Electronic Informer to Assist the Evaluation of Agent-Based Interactive Systems,"Interactive System,Configurable Model,Interactive Application,Interface Agent,Public Transport System",,,"Chi Dung Tran,Houcine Ezzedine,Christophe Kolski",2024,10.1007/978-1-84882-206-1_23,"10.1080/10447319509526114, 10.1016/B978-0-444-70304-0.50074-1, 10.1145/502115.502118, 10.1145/502716.502735, 10.1016/S0953-5438(00)00039-4, 10.1007/978-3-642-70041-5, 10.1109/ICSMC.2004.1401013, "
Use of Project-Based Learning and Living Personas to Train Future Designers of Interactive Applications,"Active pedagogy,Human-Computer Interaction,IT,Living persona,Persona,Practical work,Project-based learning,Software Engineering",,,"Christophe Kolski,Walid Merrad,Claudine Piau-Toffolon,Bruno Warin",2024,10.1007/978-3-030-92604-5_8,"10.1201/b10950-5, 10.1007/978-94-6209-143-6_2, 10.1007/978-3-322-99786-9_1, 10.1145/947121.947130, 10.1002/j.2334-5837.1991.tb01484.x, 10.1080/0144929X.2011.563799, 10.1109/EDUCON.2018.8363364, 10.1007/978-3-319-91743-6_10, 10.1017/CBO9780511816833.020, 10.1007/978-1-4471-7427-1, 10.1145/997078.997089, 10.1145/2275597.2275598, 10.1016/j.compedu.2011.02.013, 10.1109/EDUCON.2018.8363208, 10.1109/TE.2015.2462809, "
"Science without Frontiers: Cosmopolitanism and National Interests in the World of Learning, 1870–1940 [Book Review]",,,"History and Philosophy of Science,History",Raffaele Pisano,2024,10.1017/S0007087417000978,
Improving Date Fruit Sorting with a Novel Multimodal Approach and CNNs,"Convolutional Neural Network Date Fruit Image Classification Multiscale Sorting Process Thermal Image Transfer Learning Weight scale,Convolutional Neural Network,Date Fruit,Image Classification,Multiscale Sorting Process,Thermal Image,Transfer Learning,Weight scale",,,"Ibtissam Boumaraf,Abdelhamid Djeffal,Sarah Setta,Abdelmalik Taleb-Ahmed",2024,10.15849/IJASCA.231130.13,
Anomaly Detection in Surveillance Videos by Future Appearance-motion Prediction,"Anomaly Detection,Future Prediction,Deep Learning,Appearance and Motion Features",,,"Tuan-Hung Vu,Sebastien Ambellouis,Jacques Boonaert,Abdelmalik Taleb-Ahmed",2024,10.5220/0009146704840490,
Using segmentation to support the learning from animated soccer scenes: An effect of prior knowledge,"Animations,Cognitive load theory,Expertise,Learning,Segmentation,Soccer",,Applied Psychology,"Aïmen Khacharem,Ingrid A.E. Spanjers,Bachir Zoudji,Slava Kalyuga,Hubert Ripoll",2024,10.1016/j.psychsport.2012.10.006,"10.1002/acp.2350080302, 10.1016/j.learninstruc.2004.06.002, 10.2466/pms.110.3c.1086-1088, 10.1002/acp.1343, 10.1038/nrn1201, 10.1016/j.compedu.2010.10.025, 10.1016/j.learninstruc.2008.03.004, 10.1016/j.chb.2008.12.018, 10.1016/0010-0285(73)90004-2, 10.1002/acp.1346, 10.1016/j.learninstruc.2009.02.010, 10.1080/13506280444000021, 10.1002/acp.1345, 10.1037/0278-7393.18.5.1084, 10.1207/s1532690xci2104_1, 10.1016/j.learninstruc.2007.09.013, 10.1016/j.learninstruc.2009.02.019, 10.1016/S0749-5978(03)00027-X, 10.1007/s10648-007-9054-3, 10.1016/j.chb.2007.02.018, 10.1207/S15326985EP3801_4, 10.1007/s10648-012-9195-x, 10.1016/j.ijhcs.2007.06.005, 10.1007/BF03172967, 10.1016/S0959-4752(02)00018-X, 10.1016/j.learninstruc.2004.06.003, 10.1037/0022-0663.93.2.390, 10.1002/acp.1350, 10.1037/1076-898X.11.4.256, 10.1207/S15326985EP3801_6, 10.1016/j.learninstruc.2009.02.016, 10.1002/acp.1348, 10.1007/s10648-007-9047-2, 10.1037/0022-0663.84.4.429, 10.1207/S15326985EP3801_8, 10.1002/acp.1349, 10.1177/001872089303500412, 10.1123/jsep.33.1.146, 10.1080/1612197X.2003.9671727, 10.1007/s10648-010-9135-6, 10.1016/j.compedu.2011.12.024, 10.1016/j.chb.2010.05.011, 10.1023/A:1022193728205, 10.1006/ijhc.2002.1017, 10.1080/00461520701756248, 10.1007/s10648-008-9094-3, 10.1002/acp.1112, 10.1016/j.learninstruc.2009.02.009, 10.1007/s10648-005-3951-0, 10.3102/0034654308320320, 10.1037/0033-2909.127.1.3, "
Facial Beauty Prediction Using an Ensemble of Deep Convolutional Neural Networks,,,,"Djamel Eddine Boukhari,Ali Chemsa,Abdelmalik Taleb-Ahmed,Riadh Ajgou,Mohamed Taher Bouzaher",2024,10.3390/ASEC2023-15400,"10.1007/978-3-319-32598-9, 10.1016/j.patcog.2011.11.024, 10.1093/ejo/cji042, 10.1007/s00500-022-07563-1, 10.3390/info11080391, 10.1007/978-3-642-15567-3_32, 10.1109/ACCESS.2020.2968837, 10.3390/s21103464, 10.1145/3065386, 10.1109/CVPR.2015.7298594, 10.1049/cje.2020.01.009, 10.1109/CVPR.2016.90, 10.1109/ICPR.2018.8546038, 10.1109/TAFFC.2019.2933523, 10.1109/SMC.2015.319, 10.23919/JCC.2020.02.010, 10.1016/j.neucom.2020.05.022, 10.1109/CVPR.2018.00474, 10.3390/s21082852, 10.3390/a15060207, 10.1007/s00371-021-02387-w, 10.20965/jaciii.2023.p1209, 10.1016/j.knosys.2022.108246, "
Topological vortex mode for flexural waves in pillared plates,"Topological vortex mode,Flexural waves,Pillared plates,Robustness,Resonant sensing",,"Mechanical Engineering,Mechanics of Materials,General Materials Science","Zhihui Wen,Julio Andrés Iglesias Martínez,Yabin Jin,Yan Li,Bahram Djafari-Rouhani,Daniel Torrent,Jean-Louis Raynaud,Abdelkrim Khelif",2024,10.1016/j.matdes.2023.112209,"10.1038/s41586-019-0943-7, 10.1038/s41586-019-1851-6, 10.1016/j.eml.2020.100777, 10.1063/5.0097082, 10.1038/s41586-018-0418-2, 10.1103/PhysRevLett.129.043902, 10.1103/PhysRevLett.126.146802, 10.1103/PhysRevB.93.054109, 10.1515/nanoph-2018-0227, 10.1103/PhysRevApplied.14.064008, 10.1063/5.0040804, 10.1016/j.nanoen.2020.105693, 10.1063/5.0078740, 10.1103/PhysRevB.98.054307, 10.1038/s41566-018-0179-3, 10.1038/s42254-019-0030-x, 10.1126/science.aar4003, 10.1126/science.aar4005, 10.1126/science.aaq0327, 10.1038/nature12608, 10.1126/science.aay1064, 10.1038/s41586-022-04929-1, 10.1063/5.0097530, 10.1103/PhysRevApplied.18.014067, 10.1038/nature12066, 10.1515/nanoph-2021-0639, 10.1126/science.aaa9273, 10.1103/PhysRevLett.122.136802, 10.1038/s41586-020-03125-3, 10.1038/s41586-020-03117-3, 10.1103/PhysRevLett.129.154301, 10.1007/s10409-021-09083-0, 10.1016/0550-3213(81)90044-4, 10.1103/PhysRevB.61.10267, 10.1103/PhysRevLett.98.186809, 10.1103/PhysRevLett.128.174301, 10.1103/PhysRevLett.126.226802, 10.1038/s41565-021-00868-6, 10.1038/s41565-021-00853-z, 10.1038/s41567-020-1007-5, 10.1103/PhysRevLett.125.117401, 10.1038/s41565-020-0773-7, 10.1103/PhysRevLett.123.196601, 10.1103/PhysRevApplied.17.034029, 10.1002/adma.201904386, 10.1016/j.ymssp.2021.108047, 10.1038/s41467-022-32387-w, 10.34133/2022/9758491, 10.1126/science.abo2542, 10.1016/j.joule.2021.03.013, 10.1088/1361-6633/abdab8, 10.1103/PhysRevB.96.104311, 10.1364/OL.32.003116, 10.1364/JOSAA.391153, 10.1364/AO.396557, 10.1364/OL.43.000074, 10.1002/qute.202000065, 10.1038/s41563-018-0251-x, 10.1038/s41378-019-0118-6, 10.1038/s41378-020-00236-9, 10.1063/1.5068681, "
Agentes inteligentes projetos artísticos: personagens que evoluem entre linguagem e ficção,"Artificial intelligence,Fiction,Artistic chatter-bots,Language,Computer art,Inteligência artificial,Ficção,Chatter-bots artísticos,Linguagem,Arte computacional",,General Earth and Planetary Sciences,Nikoleta Kerinska,2024,10.47456/rf.v18i27.42486,
"Contrôle partagé adaptatif et élaboration de stratégies de conduite personnalisées pour le véhicule automatisé : une approche par apprentissage progressif,Adaptive shared control and personalized Driving strategy development for automated vehicles : a progressive learning approach","Automated vehicle,Driver-Vehicle cooperation,LPV control,Optimization multi-Objective,Progressive learning,Driver modeling,Véhicule automatisé,Coopération conducteur-Véhicule,Commande LPV,Optimisation multi-Objectif,Apprentissage progressif,Modélisation conducteur",,,Mohamed Radjeb Oudainia,2024,,
Towards Explainable AI for Channel Estimation in Wireless Communications,"6G,AI,XAI,Channel estimation,XAI-CHEST",,"Electrical and Electronic Engineering,Computer Networks and Communications,Aerospace Engineering,Automotive Engineering","Abdul Karim Gizzini,Yahia Medjahdi,Ali Ghandour,Laurent Clavier",2024,10.1109/TVT.2023.3345632,
Perceiving versus inferring movements to understand dynamic events: The influence of content complexity,"Animation,Arrow symbols,Cognitive load,Content complexity,Diagram,Learning",,Applied Psychology,"Aïmen Khacharem,Bachir Zoudji,Slava Kalyuga",2024,10.1016/j.psychsport.2015.03.004,"10.1016/0010-0285(73)90004-2, 10.1007/s10648-009-9098-7, 10.1207/s15327884mca0503_3, 10.1177/001872088402600504, 10.1016/j.learninstruc.2004.06.007, 10.1207/s15516709cog0000_70, 10.1016/j.compedu.2013.01.017, 10.1016/j.learninstruc.2014.01.005, 10.1007/s10648-007-9054-3, 10.1207/S15326985EP3801_4, 10.1016/j.psychsport.2012.10.006, 10.1111/bjet.12167, 10.1123/jsep.35.3.260, 10.1080/10413200.2012.718312, 10.1016/j.chb.2014.03.021, 10.1016/j.ijhcs.2007.06.005, 10.1002/acp.1787, 10.1016/j.compedu.2010.10.007, 10.1007/BF03172967, 10.1016/S0959-4752(02)00018-X, 10.1016/j.learninstruc.2011.02.002, 10.3138/U558-H737-6577-8U31, 10.1016/j.lindif.2009.05.001, 10.1037/0022-0663.84.4.429, 10.1207/S15326985EP3801_8, 10.1177/001872089303500412, 10.2466/pms.1994.79.1.419, 10.1016/S0959-4752(01)00016-0, 10.1016/S1469-0292(01)00014-0, 10.1080/1612197X.2003.9671728, 10.1023/A:1022193728205, 10.1016/j.chb.2008.12.021, 10.1080/00461520701756248, 10.1068/p5310, "
Futur du football : Intelligence artificielle et coaching en compétition,,,,Bachir Zoudji,2024,,
"Technologie Numérique, Big-Data et Intelligence Artificielle : Les conséquences de cette révolution sur les métiers du sport",,,,Bachir Zoudji,2024,,
Contributions of a Science and Technology Park (STP) to Inclusive Mobility for a Territory,Science and technology Park Mobility Social inclusion Capacities Collaborative governance Territories,,,"Isabelle Kustosz,Stephane Meuric",2024,,
[Invited] Propagation of Elastic Waves in Randomly Distributed Pillars on Metamaterial Phononic Plate,,,,"Y. Pennec,L. Carpentier,R. Cai,Y. Jin,A. Noual,B. Djafari-Rouhani,T. Deletang,B. Bonello",2024,,
Combining Artificial Intelligence and Edge Computing to Reshape Distance Education (Case Study: K-12 Learners),,,,"Chahrazed Labba,Rabie Ben Atitallah,Anne Boyer",2024,10.1007/978-3-031-11644-5_18,"10.1007/978-3-030-86436-1_15, 10.1007/s10845-021-01775-2, 10.1145/3298689.3347030, 10.1007/978-3-030-86316-6_1, 10.1145/3369114.3369157, 10.1111/bjet.12152, 10.1007/978-3-030-72465-8_8, 10.1007/s10676-018-9492-2, 10.1038/s41746-020-00323-1, 10.1109/MC.2016.145, 10.1109/ISET49818.2020.00047, 10.1109/TMC.2020.3045266, 10.1109/BigData50022.2020.9377942, 10.1109/TKDE.2019.2936565, "
A Neural Network to Decipher Organic Electrochemical Transistors’ Multivariate Responses for Cation Recognition,,,Automotive Engineering,"Sébastien Pecqueur,Dominique Vuillaume,Željko Crljen,Ivor Lončarić,Vinko Zlatić",2024,10.3390/electronicmat4020007,"10.1038/nature22994, 10.1126/scirobotics.aaw6736, 10.1038/s41586-019-1234-z, 10.1126/scirobotics.aax2198, 10.1038/s41551-019-0396-1, 10.1021/acssensors.6b00564, 10.3390/ma11101995, 10.1038/micronano.2016.66, 10.1126/science.1249168, 10.7554/eLife.08127, 10.1126/sciadv.aaq1458, 10.1021/cr068116m, 10.1038/ncomms2573, 10.1038/ncomms15448, 10.1002/aelm.201800166, 10.1002/adfm.200601239, 10.1016/j.orgel.2018.03.020, 10.1016/j.orgel.2019.05.001, 10.1016/S0003-2670(00)83458-3, 10.3390/s17030570, 10.1093/nar/gkv468, 10.1063/1.4905154, 10.3389/fgene.2012.00200, 10.1126/science.7716515, 10.1201/9781420050646.ptb6, 10.7551/mitpress/4937.001.0001, 10.1080/01431160802549278, "
Hyperuniform versus Poisson Distributions in Random Metasurfaces at Infrared Wavelengths,,,,"Eric Lheurette,Roman Buisine,Olivier Vanbesien,David Dereudre,Ludovic Burgnies,Thibault Deletang,Benoît Cluzel",2024,,
Modes interactifs et immersifs dans la communication avec les agents intelligents conçus comme des œuvres d’art,"Art,Immersion,Intelligence artificielle,Chatter-bots",,,Nikoleta Kerinska,2024,,
"La purge amiable des inscriptions étant facultative, le vendeur ne peut y être contraint","Hypothèque,Inscription,Purge amiable",,,Nicolas Leblond,2024,,
Learning Mathematics In Physics Phenomenology And Historical Conceptual Streams,,,,"Raffaele Pisano,Maria Mellone",2024,,
Use of Project-Based Learning and Living Personas to Train Future Designers of Interactive Applications,"Project-based learning,Living persona,Persona,Software Engineering,Human-Computer Interaction,Practical work,Active pedagogy,IT",,,"Christophe Kolski,Walid Merrad,Claudine Piau-Toffolon,Bruno Warin",2024,10.1007/978-3-030-92604-5_8,"10.1201/b10950-5, 10.1007/978-94-6209-143-6_2, 10.1007/978-3-322-99786-9_1, 10.1145/947121.947130, 10.1002/j.2334-5837.1991.tb01484.x, 10.1080/0144929X.2011.563799, 10.1109/EDUCON.2018.8363364, 10.1007/978-3-319-91743-6_10, 10.1017/CBO9780511816833.020, 10.1007/978-1-4471-7427-1, 10.1145/997078.997089, 10.1145/2275597.2275598, 10.1016/j.compedu.2011.02.013, 10.1109/EDUCON.2018.8363208, 10.1109/TE.2015.2462809, "
Design and evaluation of distributed user interfaces between tangible tabletops,"Tangiget,Distributed UI,Interactive tabletop,Remote collaboration,RFID,Tangible object",,"Computer Networks and Communications,Human-Computer Interaction,Information Systems,Software","Amira Bouabid,Sophie Lepreux,Christophe Kolski",2024,10.1007/s10209-017-0602-4,"10.1016/S0885-2014(99)80017-3, 10.1111/j.2044-835X.1993.tb00586.x, 10.1145/1836821.1836837, 10.1002/9780470058411, 10.1007/978-3-319-46963-8_15, 10.1145/2494603.2480312, 10.1145/289444.289491, 10.1086/460015, 10.1007/978-3-642-19668-3_17, 10.1145/223904.223964, 10.1016/j.trf.2004.08.002, 10.1007/978-1-4471-2271-5, 10.1007/11555261_19, 10.1145/2468356.2479605, 10.1016/j.ijhcs.2008.09.013, 10.1016/j.ifacol.2016.10.594, 10.1080/17439880701511123, 10.1007/3-540-48157-5_22, 10.1145/1124772.1124838, 10.1145/1226969.1226998, 10.1007/978-1-4471-5499-0_10, 10.1111/j.1365-2729.2007.00244.x, 10.1016/j.simpat.2012.10.012, 10.1007/s00779-011-0442-9, 10.1007/978-1-4471-5499-0_3, 10.1007/978-3-642-02580-8_49, 10.1007/s00779-015-0891-7, 10.1007/978-1-4471-2271-5_15, 10.1080/10447318.2012.715533, 10.1016/j.cag.2006.07.004, 10.1145/2933242.2933259, 10.1145/1958824.1958893, 10.1145/1996461.1996544, 10.1007/s10209-011-0238-8, 10.1145/2556288.2556980, 10.1145/1056808.1057073, 10.1145/2677356.2677664, 10.1145/2396636.2396710, 10.1145/2669485.2669500, 10.1109/TABLETOP.2007.15, 10.1016/j.jss.2003.09.017, 10.1007/s00779-004-0298-3, 10.1145/2851581.2892304, 10.1007/s00779-011-0407-z, 10.1145/2212776.2212704, 10.1111/j.2044-8279.1992.tb01011.x, 10.1007/978-3-540-85379-4_15, 10.1145/1028014.1028023, 10.1145/1518701.1518779, 10.1145/2858036.2858491, 10.1145/2639189.2639237, 10.1145/1958824.1958839, "
Study on generic tangible objects used to collaborate remotely on RFID tabletops,"Remote collaboration,RFID,Tabletop,Tangible interaction,Tangiget",,"Human-Computer Interaction,Signal Processing","Amira Bouabid,Sophie Lepreux,Christophe Kolski",2024,10.1007/s12193-018-0262-6,"10.1007/s00779-011-0442-9, 10.1145/2540930.2540973, 10.1145/1718918.1718987, 10.1145/2396636.2396710, 10.1007/s10606-015-9221-x, 10.1007/s00530-006-0064-7, 10.1145/240080.240256, 10.1109/ISMAR.2007.4538823, 10.1007/s10606-015-9217-6, 10.1145/2642918.2647393, 10.1145/2677356.2677661, 10.1145/2470654.2466130, 10.1145/258549.258715, 10.1109/VAST.2010.5652880, 10.1080/10447318.2012.715533, 10.1207/S15327051HCI1523_4, 10.1007/s12193-015-0181-8, 10.1145/1958824.1958839, 10.1007/s11412-015-9213-3, 10.1145/1996461.1996544, 10.1145/1017833.1017843, 10.1145/1518701.1519026, 10.1145/1124772.1124950, 10.1007/s00779-004-0297-4, 10.1007/978-1-4471-5499-0_3, 10.1016/j.procs.2014.05.393, 10.1016/j.ifacol.2016.10.594, 10.1007/s00779-015-0891-7, 10.1007/978-3-642-02580-8_49, 10.1007/978-3-319-46963-8_15, 10.1002/bltj.21581, 10.1007/s10055-006-0045-3, 10.1007/s12193-016-0211-1, "
Evaluation of multimedia applications using inspection methods: the Cognitive Walkthrough case,"Evaluation,Cognitive Walkthrough,Multimedia application",,"Human-Computer Interaction,Software","Julien Huart,Christophe Kolski,Mouldi Sagar",2024,10.1016/j.intcom.2003.12.005,"10.1016/S0953-5438(01)00048-0, 10.1016/S0953-5438(98)00038-1, 10.1016/0169-7552(96)00038-4, 10.1109/MC.1987.1663693, 10.1080/13614569708914683, 10.1145/208344.208349, 10.1038/scientificamerican0994-86, 10.1016/0953-5438(92)90005-Z, 10.1006/ijhc.2000.0392, 10.1016/S0953-5438(99)00009-0, 10.1177/154193129804200405, 10.1016/S0020-7373(05)80182-8, 10.1518/001872098779480541, 10.1016/S0953-5438(98)00054-X, 10.1016/0020-7373(92)90039-N, 10.1080/014492997119806, 10.1016/S0953-5438(98)00069-1, 10.1016/S0953-5438(97)83779-4, 10.1006/imms.1993.1032, 10.1016/S0953-5438(99)00019-3, 10.1145/208666.208675, 10.1016/S0020-7373(05)80167-1, "
Game Theory-based Human-Assistant Agent Interaction Model,"Assistant agent,Context sensitivity,Control task,Game theory,Human-computer interaction,Road traffic",,,"Martial Razakatiana,Christophe Kolski,René Mandiau,Thomas Mahatody",2024,10.1145/3406499.3415071,"10.1609/aimag.v30i4.2271, 10.1017/S0269888900008122, 10.1145/3349537.3351905, 10.1073/pnas.36.1.48, 10.1109/HSI49210.2020.9142687, 10.3233/AIS-160380, 10.1007/s10489-018-1361-5, 10.1007/s10458-019-09408-y, 10.1038/s42256-018-0010-3, 10.1016/j.future.2017.10.051, 10.5555/1377791.1377793, 10.1109/ICTAI.2016.0107, 10.1007/978-3-662-44750-5_3, 10.1007/s10489-007-0045-3, 10.5860/crl12-349, 10.1017/CBO9780511811654, "
Antimicrobial integrated methodologies for orthopaedic applications,,,,"Edwige Meurice,Cristina Cantallops-Vila,Marie Lasgorceix,Artemis Stamboulis,Anne Leriche",2024,,
Conceptual polymorphism of entropy into the history: extensions of the second law of thermodynamics towards statistical physics and chemistry during nineteenth–twentieth centuries,"Thermodyamic,Entropy,Carnot,Clausius,Relationship Physics-Mathematics-Chemistry,Gibbs",,"History,Biochemistry,General Chemistry","Raffaele Pisano,Emilio Marco Pellegrino,Abdelkader Anakkar,Maxime Nagels",2024,10.1007/s10698-021-09401-y,"10.33225/jbse/14.13.444, 10.1017/CBO9781139381437.011, 10.1142/9781848161337_0015, 10.4171/RLM/686, 10.1007/1-4020-3016-9, 10.1007/BF01450409, 10.1093/0195171276.001.0001, 10.1007/978-94-007-3932-1, 10.1002/andp.18541691202, 10.1002/andp.18652010702, 10.1002/andp.18722210107, 10.1002/andp.18501550306, 10.1119/1.2198889, 10.1007/978-94-017-8011-7, 10.1051/jp4:2004122001, 10.1119/1.1971557, 10.1002/andp.18601850205, 10.2307/27757770, 10.1021/ed028p581, 10.1119/1.17138, 10.1002/jlac.18420420212, 10.1002/jlac.18420420212, 10.33225/pec/12.46.93, 10.1021/ed071p103, 10.3390/e17074500, 10.3390/e18050162, 10.1007/s00283-019-09957-w, 10.33225/pec/12.40.05, 10.1007/978-94-007-5380-8_2, 10.1080/17498430.2015.1091969, 10.1007/s10699-019-09635-2, 10.33225/pec/12.50.56, 10.33225/pec/14.61.88, 10.11590/abhps.2014.2.02, 10.1080/17498430.2016.1183182, 10.4000/sabix.683, 10.1484/J.ALMAGEST.1.103720, 10.1007/978-94-017-9710-8, 10.3390/e22070738, 10.1007/978-3-319-61712-1, 10.1007/s10698-018-09324-1, 10.1007/s10699-020-09662-4, 10.1007/s10699-020-09680-2, 10.1007/978-3-030-44385-6, 10.1023/A:1018834326958, 10.1142/9789814504782_0025, 10.1007/978-94-015-9737-1_10, 10.1002/j.1538-7305.1948.tb01338.x, 10.1119/1.18158, 10.1201/9781420033373, 10.1103/RevModPhys.20.51, 10.1007/978-1-4613-9444-0, 10.1016/B978-044451560-5/50012-9, 10.1002/andp.18942880511, "
Multi-user downlink NOMA systems aided by an ambient backscatter device: achievable rate region and energy-efficiency maximization,,,"Computer Networks and Communications,Renewable Energy, Sustainability and the Environment","Hajar El Hassani,Anne Savard,E. Veronica Belmega,Rodrigo C. De Lamare",2024,10.1109/TGCN.2023.3261499,"10.1109/LWC.2019.2936196, 10.1109/TWC.2016.2635654, 10.1017/CBO9780511804441, 10.1109/TGCN.2018.2880985, 10.1109/TWC.2018.2849372, 10.1561/0100000088, 10.1017/CBO9781139030687, 10.1109/TCOMM.2016.2602341, 10.1109/LCOMM.2020.3012601, 10.1109/JPROC.2021.3125285, 10.1109/JIOT.2021.3103320, 10.1109/GLOBECOM46510.2021.9685176, 10.1109/TWC.2018.2859389, 10.1109/OJCOMS.2020.3003630, 10.1109/TVT.2017.2768667, 10.1109/LCOMM.2019.2920834, 10.1109/TCOMM.2018.2809613, 10.1109/TITS.2021.3110942, 10.1109/LCOMM.2018.2842774, 10.1109/WCNC45663.2020.9120781, 10.1109/TWC.2021.3050600, 10.1109/LCOMM.2021.3052936, 10.1109/LWC.2020.3031042, 10.1109/TWC.2010.102810.091855, 10.1109/TGCN.2021.3068105, 10.1002/0471200611, 10.1109/COMST.2018.2841964, 10.1145/2534169.2486015, 10.1109/GCWkshps45667.2019.9024698, 10.1109/VTCSpring.2013.6692652, 10.1007/978-3-319-92090-0, 10.1109/ACCESS.2017.2773834, 10.1109/PIMRC48278.2020.9217069, "
